COCONUT,COCONUT_COUPON
10096.0,658.5
10095.0,658.0
10095.0,656.0
10095.0,657.5
10095.0,658.5
10095.5,659.5
10093.5,658.5
10096.5,659.0
10097.0,659.5
10097.0,659.5
10097.5,658.5
10095.5,658.5
10098.0,659.5
10096.5,657.5
10096.5,657.5
10094.5,655.5
10094.5,655.5
10096.5,656.5
10096.0,657.5
10096.0,657.5
10097.0,657.5
10096.5,660.5
10099.0,660.5
10097.5,659.5
10098.0,659.5
10097.5,660.5
10096.5,659.5
10098.5,661.5
10098.5,659.5
10098.0,658.5
10098.0,658.5
10099.0,658.5
10097.5,659.5
10097.5,658.5
10097.5,659.5
10098.0,659.5
10099.5,660.5
10100.5,661.5
10100.0,660.5
10101.0,661.5
10102.5,662.5
10102.5,663.5
10101.5,664.0
10099.0,662.5
10098.0,662.5
10098.5,663.5
10099.0,665.5
10100.0,667.5
10101.5,668.0
10100.0,666.5
10101.5,669.5
10102.5,670.5
10103.5,673.5
10102.0,673.5
10101.0,674.5
10101.0,674.5
10101.5,674.5
10103.0,676.5
10101.0,674.5
10100.5,674.5
10101.0,674.5
10102.0,673.5
10101.0,672.5
10102.0,673.5
10102.0,675.5
10103.5,675.5
10105.0,676.5
10103.0,675.5
10103.5,677.5
10102.0,676.5
10103.0,677.5
10103.5,676.5
10104.0,677.5
10102.5,676.5
10103.5,676.5
10104.0,676.5
10104.5,677.5
10104.5,678.5
10105.0,679.5
10104.5,681.0
10103.0,681.5
10104.5,682.5
10107.0,682.5
10106.5,682.5
10106.0,682.5
10106.0,682.5
10106.0,683.5
10106.0,683.5
10106.0,682.5
10105.5,683.5
10106.5,683.5
10109.0,683.5
10110.5,685.5
10109.5,685.5
10109.5,684.5
10109.0,685.0
10107.5,684.5
10108.0,684.5
10110.5,687.5
10111.5,688.5
10111.0,689.0
10112.0,690.0
10112.5,690.5
10114.0,693.5
10114.5,692.5
10114.0,693.5
10114.0,694.5
10115.0,695.5
10115.5,695.5
10115.5,695.5
10115.0,694.5
10114.0,693.5
10114.5,693.5
10113.5,693.5
10115.0,693.5
10114.0,693.5
10113.0,693.5
10113.0,693.0
10113.0,693.5
10113.0,694.5
10114.5,695.5
10115.0,695.5
10115.5,696.5
10114.5,694.5
10113.0,694.5
10112.5,695.5
10112.0,697.5
10111.0,698.5
10111.5,697.5
10112.0,695.5
10113.5,697.5
10113.0,698.5
10113.0,698.5
10114.5,699.5
10114.5,699.5
10115.0,699.5
10115.0,701.5
10114.0,701.5
10115.0,701.5
10113.5,701.5
10113.0,703.5
10113.5,703.5
10113.5,703.5
10112.5,703.0
10112.5,702.5
10112.5,704.5
10113.0,704.5
10114.0,703.5
10111.0,701.5
10112.0,699.5
10115.0,701.5
10114.0,701.5
10114.5,701.5
10115.5,703.5
10117.0,705.0
10115.0,702.5
10116.0,704.5
10117.5,704.5
10118.0,704.5
10119.0,706.5
10119.5,706.5
10119.0,707.5
10121.0,707.5
10122.5,708.5
10122.5,708.5
10123.0,708.5
10123.5,710.0
10123.5,710.5
10124.0,709.5
10121.5,708.0
10121.0,706.5
10119.0,706.0
10118.5,705.5
10118.5,706.0
10119.5,706.5
10118.5,704.5
10117.5,704.5
10118.0,703.5
10118.0,701.5
10119.0,702.5
10119.0,704.5
10118.5,705.5
10118.5,704.5
10118.0,704.5
10117.5,704.5
10117.5,704.5
10117.5,704.5
10116.0,702.5
10116.5,703.5
10117.0,703.5
10116.5,703.5
10114.5,703.0
10112.5,704.5
10112.0,705.5
10111.0,703.5
10110.5,703.0
10110.5,702.5
10110.5,703.5
10113.0,705.5
10111.0,704.5
10109.5,703.5
10108.0,701.5
10107.5,701.5
10108.5,701.5
10109.5,702.5
10108.5,700.0
10109.5,700.5
10108.5,700.5
10109.0,699.5
10109.5,698.5
10108.5,696.5
10109.0,695.5
10110.0,695.5
10109.0,695.5
10110.0,696.5
10110.5,695.5
10109.5,696.0
10109.0,694.5
10111.0,695.5
10111.0,695.5
10110.0,694.5
10110.0,693.5
10110.5,695.0
10110.5,694.5
10109.5,694.5
10109.5,692.5
10109.0,693.5
10109.5,695.0
10108.5,697.5
10108.5,697.5
10109.5,698.5
10109.5,695.5
10110.0,697.5
10108.5,696.5
10108.5,696.5
10108.5,695.5
10106.0,694.5
10107.5,694.5
10107.0,694.5
10106.5,692.5
10106.5,692.5
10108.0,693.0
10106.5,691.0
10107.0,691.5
10105.5,690.5
10106.0,691.5
10106.5,692.5
10106.5,692.5
10104.5,692.5
10105.0,694.5
10104.5,693.5
10103.5,693.5
10105.5,693.5
10104.5,693.5
10103.0,693.5
10103.5,694.5
10103.5,693.5
10105.0,696.5
10104.0,694.5
10104.0,695.5
10104.5,693.5
10105.0,694.5
10106.0,696.5
10105.5,696.5
10107.0,698.0
10108.5,697.5
10109.0,696.5
10107.5,698.5
10109.0,698.5
10110.0,699.5
10110.5,699.5
10110.5,698.5
10108.0,698.5
10109.0,698.5
10107.5,696.5
10106.0,693.5
10105.0,693.5
10103.5,693.5
10103.0,691.5
10105.0,693.5
10105.0,694.5
10106.0,694.5
10106.0,695.0
10106.0,694.5
10105.0,695.5
10105.0,696.0
10105.0,695.5
10104.5,695.5
10105.5,694.5
10104.5,693.5
10104.5,694.5
10105.5,694.5
10106.0,694.5
10107.0,696.0
10105.5,693.5
10104.0,693.5
10104.5,695.5
10104.5,695.5
10102.0,695.5
10103.5,696.0
10104.0,695.5
10103.0,694.5
10103.5,695.5
10106.0,696.0
10107.5,696.5
10108.0,697.5
10109.0,699.0
10107.5,698.5
10105.5,697.5
10104.0,695.0
10103.5,694.5
10104.0,695.5
10103.5,694.5
10104.5,694.5
10103.5,693.5
10104.0,693.5
10105.5,692.5
10105.5,692.5
10104.0,690.5
10103.0,690.5
10103.5,692.5
10103.0,693.5
10103.0,693.5
10102.5,692.5
10103.5,694.5
10104.5,695.5
10105.0,697.5
10106.0,697.5
10105.0,696.0
10106.0,696.5
10105.5,694.5
10105.0,693.5
10105.0,694.5
10105.5,694.5
10106.0,693.5
10105.5,692.5
10107.0,692.5
10107.0,691.5
10109.0,692.5
10110.0,693.5
10109.5,692.5
10108.0,693.0
10107.0,690.5
10108.0,692.0
10108.0,693.5
10107.0,693.5
10106.0,692.5
10107.0,694.5
10103.5,691.5
10104.5,694.0
10103.5,695.5
10104.0,695.5
10105.0,697.5
10106.0,698.0
10105.5,699.5
10105.5,699.5
10104.5,700.5
10104.5,700.5
10103.5,699.5
10104.5,699.5
10106.5,700.5
10107.5,700.5
10106.5,700.5
10105.0,698.5
10104.0,696.5
10102.5,695.5
10101.0,695.5
10100.0,694.5
10100.0,694.5
10100.5,695.5
10100.0,695.5
10099.0,695.5
10099.5,695.5
10099.5,696.5
10098.0,694.5
10097.5,696.5
10098.0,693.5
10096.5,691.5
10097.0,692.5
10098.0,693.5
10098.0,692.5
10098.0,692.0
10096.5,690.5
10099.0,693.5
10099.0,693.5
10097.0,691.5
10094.5,689.5
10094.5,689.5
10094.5,688.5
10095.5,689.5
10094.0,688.5
10095.0,688.5
10096.0,688.5
10096.5,689.5
10097.0,689.5
10097.0,688.5
10097.0,686.5
10096.5,686.5
10097.0,686.5
10097.0,686.5
10097.0,685.0
10096.0,685.5
10095.0,684.5
10096.5,686.5
10097.0,685.5
10096.0,685.5
10094.0,683.5
10093.5,682.5
10093.5,683.5
10093.5,682.5
10095.0,684.5
10094.5,685.5
10094.5,687.5
10095.0,685.5
10095.0,685.5
10094.5,686.0
10095.5,686.5
10095.0,685.5
10095.0,684.5
10094.5,683.5
10095.0,683.5
10095.5,685.0
10093.5,685.5
10094.0,684.5
10093.0,680.5
10091.0,678.5
10092.0,678.5
10092.5,678.5
10092.0,678.0
10091.5,677.5
10092.5,677.5
10093.5,676.5
10093.0,676.5
10092.0,676.5
10092.0,675.5
10094.5,676.5
10094.5,677.5
10094.5,677.5
10094.0,677.5
10094.0,676.5
10093.0,675.5
10094.0,677.0
10095.0,678.5
10095.5,677.5
10094.5,677.5
10095.5,677.5
10095.5,676.5
10095.0,677.5
10095.5,677.5
10095.5,677.5
10094.0,675.5
10093.0,675.5
10091.0,674.5
10091.5,673.0
10093.0,674.5
10093.5,675.5
10095.0,677.5
10095.0,676.5
10094.5,676.5
10093.5,677.5
10093.0,676.5
10093.5,676.5
10095.0,676.5
10094.0,677.5
10096.0,676.5
10095.5,677.5
10095.0,676.5
10094.0,679.0
10095.0,679.5
10097.0,681.5
10098.0,681.5
10096.5,680.5
10096.5,680.0
10094.0,678.5
10093.0,677.5
10094.0,679.0
10094.0,679.0
10095.0,679.5
10095.0,680.5
10094.0,679.5
10095.0,680.5
10095.0,681.5
10097.0,683.5
10096.0,681.5
10096.5,679.5
10096.0,679.5
10097.5,680.5
10098.0,679.5
10097.5,678.5
10097.5,677.5
10097.5,678.5
10095.5,677.5
10093.0,677.5
10093.0,677.5
10093.0,679.0
10093.5,678.5
10092.5,676.5
10092.5,675.5
10093.5,676.5
10093.0,676.5
10092.0,675.5
10093.0,675.5
10093.5,673.5
10092.5,672.5
10091.0,672.5
10090.5,673.5
10092.5,673.5
10091.5,671.5
10092.0,672.5
10093.0,671.5
10091.5,672.5
10093.0,674.5
10093.0,674.5
10093.5,673.5
10094.0,672.5
10093.5,673.5
10094.0,673.5
10092.0,673.0
10093.5,672.5
10094.0,672.5
10094.0,672.5
10094.0,672.5
10094.0,671.5
10093.0,670.0
10094.5,670.5
10094.5,671.5
10094.5,671.5
10095.0,671.5
10094.0,671.0
10093.5,670.5
10095.0,672.0
10095.5,673.5
10094.5,674.0
10095.5,675.5
10093.0,673.5
10092.0,674.5
10093.0,675.5
10092.0,672.5
10092.0,672.5
10093.0,672.5
10092.5,672.5
10091.5,671.0
10091.5,670.5
10090.5,669.5
10089.5,670.5
10090.0,669.5
10089.5,670.5
10088.0,668.5
10089.0,668.5
10089.5,668.5
10089.5,668.5
10089.5,667.5
10089.0,667.5
10089.5,666.5
10087.5,665.5
10087.0,665.5
10087.5,667.5
10088.5,668.5
10086.5,667.5
10085.5,667.0
10087.0,668.5
10088.0,667.5
10087.0,667.5
10086.0,663.5
10085.0,664.5
10084.0,663.5
10082.5,663.5
10083.0,662.5
10081.5,661.5
10081.5,662.5
10080.0,659.5
10079.5,658.5
10080.0,659.5
10079.5,659.5
10080.5,659.5
10080.5,660.0
10079.5,659.5
10079.5,659.5
10079.0,658.5
10078.0,659.5
10076.5,659.5
10076.0,658.5
10074.5,657.5
10074.5,657.5
10073.5,658.0
10074.0,658.5
10074.5,660.5
10074.5,660.5
10073.5,659.5
10074.5,660.5
10073.5,660.5
10073.5,660.5
10074.0,660.5
10076.0,661.5
10077.5,662.5
10078.5,664.5
10078.5,664.5
10078.0,665.5
10077.5,665.5
10077.0,664.5
10075.5,663.5
10076.5,663.5
10077.5,664.5
10076.0,663.5
10076.5,663.5
10077.5,664.5
10076.0,662.5
10077.5,664.5
10078.5,664.5
10078.5,663.5
10079.5,664.5
10080.5,664.5
10083.0,665.5
10083.0,665.5
10082.5,663.5
10080.5,663.5
10078.5,664.5
10077.5,664.5
10079.0,665.5
10079.5,663.5
10078.5,663.5
10076.5,663.0
10078.0,662.5
10079.5,664.5
10080.5,665.5
10080.5,666.0
10082.0,665.5
10083.0,665.5
10081.5,664.5
10081.0,664.5
10080.5,663.5
10082.0,665.5
10079.5,663.5
10079.5,662.5
10081.0,662.5
10081.0,662.5
10081.0,662.5
10082.5,663.5
10083.5,664.5
10082.5,663.5
10082.5,664.5
10080.0,663.5
10079.5,663.5
10080.5,665.5
10081.5,665.5
10082.0,666.5
10080.0,662.5
10081.0,664.5
10082.0,666.5
10081.5,665.5
10079.5,664.5
10079.5,665.5
10081.5,667.5
10080.0,665.5
10080.0,665.5
10080.0,665.5
10079.5,664.0
10078.5,662.5
10079.5,662.5
10079.0,663.5
10078.0,662.5
10077.5,660.5
10077.5,662.0
10078.5,662.5
10078.0,662.5
10077.5,662.5
10079.0,664.5
10078.0,664.5
10078.5,662.5
10077.5,660.5
10077.0,660.5
10075.5,658.5
10076.0,659.5
10076.0,660.5
10076.0,660.5
10078.0,661.5
10076.0,660.5
10077.5,663.5
10077.5,663.5
10075.5,663.5
10075.0,661.5
10074.0,660.5
10075.5,662.5
10076.5,660.5
10077.0,660.5
10077.5,659.5
10076.5,658.5
10077.0,660.5
10076.5,659.5
10075.5,658.5
10075.5,657.5
10076.0,657.5
10076.0,656.5
10076.5,656.5
10076.5,655.5
10077.0,657.5
10077.0,655.5
10077.0,653.5
10076.0,654.5
10076.5,655.5
10075.5,655.5
10078.0,656.5
10078.0,656.0
10080.5,657.5
10082.0,657.5
10083.0,658.5
10083.5,658.5
10083.5,660.0
10082.5,658.5
10083.5,659.0
10083.5,659.5
10083.0,660.5
10083.5,661.5
10083.0,662.5
10083.5,663.5
10082.0,662.5
10081.5,663.5
10081.5,663.5
10081.0,663.5
10080.5,665.0
10081.5,666.5
10081.0,666.5
10081.0,664.5
10080.5,663.5
10081.0,663.5
10080.0,662.5
10080.0,662.5
10077.5,661.5
10078.5,663.5
10080.0,664.5
10080.5,663.5
10079.5,662.0
10079.0,662.5
10079.0,661.5
10080.0,661.5
10079.5,662.0
10080.5,662.5
10079.5,661.0
10080.0,659.5
10080.0,660.5
10081.5,661.0
10081.5,661.5
10079.5,658.5
10080.0,657.5
10079.0,657.0
10077.5,654.5
10077.0,655.5
10075.5,655.5
10076.0,657.5
10076.5,656.5
10075.5,656.5
10075.0,655.5
10075.5,657.5
10074.5,657.5
10072.5,656.5
10072.5,656.0
10072.5,654.5
10072.0,653.5
10072.0,653.5
10072.5,654.5
10073.5,653.5
10075.0,654.5
10076.0,654.5
10077.0,654.5
10078.0,653.5
10078.5,653.5
10078.5,654.5
10078.0,655.5
10078.5,653.5
10078.0,653.5
10077.5,652.5
10076.5,652.5
10076.5,654.0
10076.5,652.0
10076.5,652.5
10075.5,652.5
10075.5,652.5
10075.5,652.5
10077.0,653.5
10078.0,655.5
10078.5,656.0
10080.0,656.5
10080.5,657.0
10080.0,657.5
10081.5,656.5
10082.0,656.5
10083.5,655.5
10083.0,657.5
10083.5,655.5
10081.5,653.5
10081.5,653.5
10082.5,654.5
10081.5,654.5
10082.0,654.5
10083.5,655.5
10083.0,654.5
10084.5,655.5
10085.0,657.5
10084.0,657.5
10084.0,658.5
10083.0,659.5
10083.0,658.5
10083.5,657.5
10084.0,658.5
10083.5,658.5
10082.0,657.5
10081.5,655.5
10080.0,654.5
10082.0,656.0
10080.0,655.5
10081.5,657.5
10082.0,658.5
10081.5,657.5
10084.0,657.5
10085.0,657.5
10086.0,657.5
10086.5,657.5
10085.0,654.5
10084.5,654.0
10084.0,655.5
10084.0,655.5
10082.5,654.5
10085.5,655.5
10085.5,653.5
10085.5,653.5
10084.5,655.5
10084.5,653.5
10084.5,654.5
10081.5,654.5
10083.5,655.5
10082.5,655.5
10081.5,654.5
10080.5,654.5
10082.0,654.5
10082.0,654.5
10082.0,653.5
10079.5,652.5
10080.0,653.5
10081.0,655.5
10080.5,654.5
10081.0,656.5
10081.5,656.5
10083.0,656.5
10083.0,656.5
10083.5,656.5
10083.5,656.5
10082.5,655.5
10082.5,654.5
10082.5,653.5
10084.0,656.0
10081.5,652.5
10082.0,651.5
10082.5,652.0
10081.0,651.5
10078.5,650.5
10078.0,648.5
10078.5,648.0
10077.5,646.5
10078.0,646.0
10077.5,645.5
10076.5,645.5
10076.0,645.5
10076.0,644.5
10076.0,644.5
10077.5,645.5
10079.0,645.5
10077.5,646.5
10078.0,646.5
10077.5,645.5
10078.0,646.5
10077.0,648.5
10077.5,648.5
10078.5,650.0
10078.5,651.5
10078.5,650.5
10079.0,650.5
10080.0,651.5
10080.0,651.5
10077.5,651.5
10077.0,650.5
10076.5,651.5
10078.0,653.5
10076.0,653.0
10075.5,652.5
10074.5,650.5
10075.5,650.5
10075.5,652.5
10075.5,652.0
10077.5,652.5
10077.0,652.5
10078.5,653.5
10079.0,652.5
10078.5,651.5
10079.5,652.5
10079.5,653.5
10080.5,655.5
10080.0,655.5
10080.0,656.5
10081.0,658.5
10081.0,659.0
10082.0,660.5
10083.5,660.5
10084.0,659.5
10084.0,659.5
10083.5,658.5
10085.0,661.5
10084.5,661.5
10084.0,660.5
10084.0,661.5
10084.0,662.5
10085.5,662.5
10085.0,663.5
10085.5,662.5
10084.5,663.5
10086.0,664.5
10086.5,667.5
10087.5,666.5
10086.5,663.5
10085.5,662.5
10086.0,663.5
10086.5,663.5
10086.5,663.5
10085.5,662.5
10084.0,662.5
10085.0,663.5
10084.5,664.5
10086.0,665.5
10086.0,665.5
10088.0,668.5
10088.0,669.5
10087.0,669.5
10087.0,669.5
10087.5,670.5
10088.5,669.5
10089.0,670.5
10089.0,669.5
10091.0,670.5
10090.5,670.5
10089.5,671.5
10088.5,670.5
10089.0,672.5
10088.0,673.5
10087.0,672.5
10087.5,672.5
10086.0,672.0
10087.0,672.5
10086.5,671.5
10086.0,669.5
10085.0,669.5
10084.0,669.5
10085.0,668.5
10085.0,668.5
10084.5,669.5
10085.0,667.0
10085.5,667.5
10085.0,666.5
10084.5,666.5
10086.0,666.5
10086.0,665.5
10085.0,665.5
10084.0,663.5
10085.0,664.5
10084.5,663.5
10084.0,663.5
10083.0,662.5
10082.5,664.5
10082.5,662.5
10082.0,662.5
10084.0,662.5
10084.0,662.5
10082.5,660.5
10084.5,661.5
10082.0,660.5
10083.0,661.5
10082.5,661.5
10082.5,660.5
10082.0,660.5
10081.5,660.5
10082.0,658.5
10082.0,657.5
10083.0,656.5
10081.5,657.5
10082.5,658.5
10083.0,660.5
10084.5,662.5
10085.0,662.5
10085.0,663.5
10084.0,662.5
10083.5,663.5
10083.5,663.5
10084.0,663.5
10085.0,664.5
10085.5,666.0
10086.0,666.5
10086.5,666.5
10085.5,665.5
10088.0,666.5
10087.5,665.5
10088.0,665.5
10086.5,666.5
10086.0,663.5
10085.5,665.5
10085.0,663.5
10084.5,662.5
10084.5,664.5
10085.0,665.5
10084.0,665.5
10085.0,667.5
10086.5,668.5
10085.5,668.5
10085.0,667.5
10084.5,667.0
10083.5,667.5
10085.5,666.5
10086.5,667.5
10085.0,668.5
10085.5,668.5
10084.0,666.5
10084.5,665.5
10084.0,666.0
10083.0,665.0
10084.0,666.5
10084.0,666.5
10082.5,665.5
10083.0,665.5
10083.5,666.5
10084.0,668.5
10082.5,668.5
10080.5,668.5
10080.5,668.5
10081.0,669.0
10080.5,669.5
10080.0,669.5
10080.5,671.5
10080.0,669.5
10079.0,668.5
10080.5,669.5
10080.5,668.5
10079.5,668.5
10079.0,668.5
10079.0,668.5
10077.0,667.5
10076.5,667.5
10076.5,667.5
10077.0,668.5
10075.5,669.5
10075.5,667.5
10077.0,667.5
10078.5,668.5
10079.5,670.5
10079.0,668.5
10078.0,668.5
10078.5,668.5
10078.0,667.5
10077.5,669.5
10076.0,667.5
10076.0,667.5
10078.5,669.5
10077.5,669.5
10075.0,668.5
10074.5,669.5
10075.5,669.5
10076.5,667.5
10078.0,668.5
10079.0,669.5
10079.0,671.5
10080.0,671.5
10081.5,672.5
10081.0,672.5
10081.0,673.5
10081.5,672.5
10082.0,671.5
10082.5,671.5
10081.5,672.5
10081.0,672.5
10081.5,671.0
10080.5,670.5
10081.0,670.5
10079.5,669.5
10082.5,671.5
10081.5,673.5
10082.0,673.5
10082.0,672.5
10082.0,671.5
10080.0,672.5
10078.5,670.5
10078.5,670.5
10078.0,671.5
10078.5,672.5
10079.0,674.5
10078.5,672.5
10077.0,671.5
10077.5,671.5
10075.0,668.5
10074.0,666.0
10075.0,667.5
10076.0,668.5
10075.5,669.5
10076.5,668.5
10078.0,670.5
10078.0,668.5
10077.0,667.5
10076.0,667.5
10076.5,667.5
10077.0,667.5
10079.0,668.5
10078.5,668.5
10077.0,669.5
10077.0,670.5
10077.5,672.0
10075.0,670.5
10073.0,669.5
10071.5,667.5
10071.0,667.5
10069.5,666.5
10069.0,667.5
10070.0,667.5
10069.5,667.5
10069.0,666.5
10069.0,667.5
10071.0,668.5
10071.5,668.5
10072.5,670.5
10073.0,669.5
10072.0,668.5
10071.0,667.5
10071.5,666.5
10074.0,667.5
10072.5,666.5
10072.0,664.5
10073.5,666.5
10073.5,665.5
10073.5,664.5
10074.0,665.5
10074.5,666.5
10075.5,667.5
10073.5,665.5
10073.5,664.5
10073.0,666.0
10071.5,664.5
10072.0,664.5
10073.0,665.5
10071.5,665.5
10071.5,665.5
10071.0,666.5
10069.5,665.5
10070.0,667.5
10070.5,669.5
10070.5,670.5
10069.5,669.5
10069.0,670.5
10071.0,670.5
10069.0,668.5
10068.5,668.0
10067.0,667.5
10067.5,668.5
10067.5,668.0
10067.0,667.0
10066.0,666.0
10065.0,668.5
10064.5,669.5
10064.0,669.5
10066.0,666.5
10063.5,666.5
10062.5,666.0
10062.0,665.5
10061.5,664.5
10061.0,664.5
10061.0,664.5
10062.5,664.5
10064.5,665.0
10064.5,665.0
10064.0,662.5
10065.5,662.5
10065.0,663.5
10066.5,665.5
10067.0,664.5
10067.5,663.5
10066.5,661.5
10068.0,663.5
10068.0,662.5
10067.0,662.5
10066.5,662.5
10066.5,662.5
10066.5,661.5
10067.5,663.5
10066.5,663.5
10067.5,665.5
10067.5,664.5
10068.0,662.5
10068.0,661.5
10067.5,662.5
10066.0,661.5
10068.0,661.5
10067.0,661.5
10069.0,664.5
10069.0,665.0
10067.0,663.5
10068.5,664.0
10070.0,664.5
10072.0,665.5
10072.0,664.5
10072.0,664.5
10072.0,664.5
10072.5,663.5
10073.0,665.5
10074.0,665.5
10073.5,666.5
10075.5,666.5
10076.5,668.5
10076.5,668.5
10076.5,669.0
10075.5,668.5
10074.0,667.5
10074.5,667.5
10073.5,667.5
10073.5,666.0
10074.0,667.5
10073.0,667.5
10072.5,666.5
10072.0,665.5
10071.5,664.5
10072.0,665.5
10071.5,665.0
10071.0,663.5
10071.0,664.5
10071.5,664.5
10073.5,664.5
10073.5,664.5
10071.5,665.5
10071.5,664.5
10073.0,665.5
10072.5,665.5
10071.0,663.5
10071.5,663.5
10070.5,664.5
10069.5,665.5
10069.5,665.5
10069.5,665.5
10069.0,664.5
10071.5,664.5
10071.5,664.5
10072.5,665.5
10071.5,665.5
10070.5,664.5
10071.5,665.5
10072.0,667.5
10072.5,667.5
10071.5,666.5
10070.5,667.0
10071.0,666.5
10072.0,666.5
10072.0,666.5
10070.0,664.0
10071.0,664.5
10071.5,666.5
10070.0,666.0
10070.0,666.5
10070.5,667.5
10071.5,668.5
10072.0,667.5
10071.5,667.0
10072.0,669.5
10073.0,667.5
10073.0,668.5
10074.5,670.0
10075.5,670.5
10075.5,671.0
10076.0,671.5
10076.0,672.5
10076.0,670.5
10076.0,671.5
10076.0,672.5
10076.5,674.5
10076.0,673.5
10074.5,671.5
10076.0,673.5
10074.5,673.5
10074.5,674.5
10074.5,674.5
10074.5,675.5
10074.5,674.5
10073.0,674.5
10072.5,673.5
10072.5,672.5
10073.5,672.5
10073.0,672.5
10074.0,674.0
10073.5,673.5
10071.0,672.5
10069.5,670.5
10070.5,669.5
10069.0,668.5
10069.0,668.5
10070.5,669.0
10070.0,669.5
10068.5,667.5
10069.5,667.5
10070.0,666.5
10070.0,666.5
10070.5,666.5
10070.5,665.5
10072.0,665.5
10070.5,664.5
10072.0,664.5
10073.0,665.5
10075.0,666.5
10078.0,666.5
10078.5,665.5
10079.5,664.5
10079.0,663.0
10080.5,662.5
10079.0,662.5
10079.0,662.5
10080.0,663.5
10080.0,662.5
10079.0,660.5
10079.0,661.5
10079.5,661.5
10079.5,660.5
10081.0,662.5
10080.5,663.5
10080.5,662.0
10081.5,663.5
10081.5,663.5
10080.5,662.5
10079.5,662.5
10081.0,664.5
10081.5,665.5
10082.5,666.5
10083.0,666.5
10081.0,665.5
10081.5,665.0
10081.5,664.5
10082.0,663.5
10082.0,662.5
10081.0,663.5
10082.0,663.0
10082.0,660.5
10082.5,660.5
10084.0,660.5
10084.0,660.0
10084.5,659.5
10083.0,657.5
10084.0,658.0
10085.5,660.5
10083.5,660.5
10084.0,662.5
10084.5,663.0
10083.5,662.5
10084.0,662.5
10084.0,661.5
10084.0,659.5
10085.5,661.5
10084.5,660.5
10083.5,659.0
10084.5,659.5
10085.0,660.5
10085.5,660.5
10086.0,661.5
10087.0,662.5
10086.0,660.5
10085.0,661.0
10085.5,660.5
10084.5,660.5
10083.5,658.5
10082.0,657.5
10083.5,657.5
10082.5,656.5
10084.0,657.5
10085.0,659.5
10084.5,659.5
10084.5,657.5
10084.0,657.5
10084.5,656.5
10083.5,656.5
10082.0,656.0
10082.0,653.5
10081.5,653.5
10082.0,653.5
10084.0,653.5
10081.5,652.5
10082.0,652.5
10083.0,652.5
10083.0,651.5
10083.5,651.5
10084.0,651.5
10084.0,651.5
10084.5,650.5
10085.0,651.0
10086.5,650.5
10087.5,651.5
10086.0,649.5
10086.0,649.0
10087.0,650.5
10086.0,649.5
10087.0,649.5
10087.0,648.0
10085.5,646.5
10086.5,646.5
10086.5,647.5
10088.0,647.5
10086.0,647.5
10086.0,647.5
10088.0,649.5
10088.5,650.0
10089.5,650.5
10089.5,650.5
10088.5,650.5
10088.5,650.5
10088.5,650.5
10088.5,651.5
10087.0,653.0
10087.0,653.0
10086.0,652.5
10087.0,651.5
10086.0,652.0
10087.5,653.5
10087.5,653.5
10087.5,652.5
10086.5,652.5
10085.5,652.5
10085.0,652.5
10086.5,653.5
10085.0,651.5
10084.5,651.5
10083.0,650.5
10083.0,650.0
10081.0,649.5
10079.5,648.5
10079.5,647.5
10080.5,648.5
10081.0,650.5
10080.0,649.5
10082.0,650.5
10082.0,650.0
10082.5,650.0
10082.5,652.5
10082.0,652.5
10082.0,653.5
10082.5,653.5
10081.5,652.5
10081.5,653.5
10083.0,654.0
10082.0,654.5
10083.0,656.5
10084.0,657.5
10085.0,657.5
10084.5,656.5
10084.5,657.5
10084.5,659.0
10084.0,657.5
10084.5,655.5
10085.0,655.5
10083.0,654.5
10083.5,654.5
10084.0,655.0
10084.0,654.5
10082.5,653.5
10082.0,652.5
10081.0,653.5
10080.5,652.5
10080.5,653.5
10081.5,653.5
10082.5,653.5
10081.5,653.5
10079.5,652.5
10079.5,653.5
10078.5,652.5
10079.5,653.5
10080.0,652.5
10078.5,652.5
10078.5,654.5
10079.5,657.5
10080.0,658.5
10080.5,658.0
10081.0,658.5
10080.5,658.5
10081.0,658.5
10079.5,657.5
10079.0,657.5
10080.5,659.5
10081.0,660.5
10080.5,660.0
10080.5,658.5
10080.0,658.5
10080.5,658.5
10083.0,659.5
10083.5,659.5
10083.5,660.5
10082.5,660.5
10080.5,658.5
10079.5,659.5
10079.5,657.5
10080.0,659.5
10080.0,660.5
10079.5,661.5
10081.5,662.5
10081.0,661.5
10081.0,663.5
10081.5,664.5
10082.0,664.5
10081.0,665.5
10079.0,664.5
10078.5,664.0
10078.5,663.5
10077.0,663.5
10076.5,663.5
10076.0,664.5
10077.0,664.0
10077.0,663.0
10075.5,662.5
10076.5,664.5
10075.5,662.5
10076.5,664.0
10077.5,666.0
10078.0,668.5
10077.5,669.5
10078.0,668.0
10078.0,668.5
10077.5,668.5
10077.5,667.5
10078.5,668.5
10080.0,670.5
10079.5,670.5
10079.5,669.5
10079.5,670.5
10079.5,668.5
10079.5,670.5
10077.5,671.5
10077.5,671.5
10078.0,670.5
10077.5,671.5
10077.5,671.5
10078.0,672.5
10078.5,672.5
10078.5,671.5
10080.0,672.5
10081.5,671.0
10082.5,671.5
10083.0,672.5
10082.5,670.5
10082.5,669.5
10081.0,669.5
10082.0,668.5
10081.0,667.5
10081.0,667.5
10082.0,669.0
10081.0,669.5
10079.5,667.5
10080.0,667.5
10080.0,667.5
10079.5,668.0
