timestamp,ORCHIDS,TRANSPORT_FEES,EXPORT_TARIFF,IMPORT_TARIFF,SUNLIGHT,HUMIDITY,DAY
692400,1159.75,1.5,10.5,-2.6,2907.4192,74.92015,-1
692500,1160.25,1.5,10.5,-2.6,2907.1658,74.91934,-1
692600,1159.25,1.5,10.5,-2.6,2906.9165,74.91858,-1
692700,1160.25,1.5,10.5,-2.6,2906.6711,74.91787,-1
692800,1158.75,1.5,10.5,-2.6,2906.4297,74.9172,-1
692900,1160.75,1.5,10.5,-2.6,2906.1924,74.91658,-1
693000,1160.75,1.5,10.5,-2.6,2905.9592,74.91601,-1
693100,1160.75,1.5,10.5,-2.6,2905.73,74.91548,-1
693200,1158.75,1.5,10.5,-2.6,2905.5046,74.91501,-1
693300,1157.75,1.5,10.5,-2.6,2905.2834,74.91457,-1
693400,1160.25,1.5,10.5,-2.6,2905.0664,74.91419,-1
693500,1160.0,1.5,10.5,-2.6,2904.8535,74.91386,-1
693600,1157.75,1.5,10.5,-2.6,2904.6445,74.913574,-1
693700,1158.25,1.5,10.5,-2.6,2904.4395,74.91333,-1
693800,1158.25,1.5,10.5,-2.6,2904.2388,74.91314,-1
693900,1156.25,1.5,10.5,-2.6,2904.042,74.913,-1
694000,1158.25,1.5,10.5,-2.6,2903.8494,74.9129,-1
694100,1158.25,1.5,10.5,-2.6,2903.661,74.91286,-1
694200,1158.75,1.5,10.5,-2.6,2903.4763,74.912865,-1
694300,1156.75,1.5,10.5,-2.6,2903.296,74.91291,-1
694400,1155.75,1.5,10.5,-2.6,2903.1199,74.91302,-1
694500,1156.0,1.5,10.5,-2.6,2902.9478,74.91316,-1
694600,1157.25,1.5,10.5,-2.6,2902.7798,74.91336,-1
694700,1157.25,1.5,10.5,-2.6,2902.6157,74.913605,-1
694800,1157.5,1.5,10.5,-2.6,2902.456,74.9139,-1
694900,1157.25,1.5,10.5,-2.6,2902.3005,74.91425,-1
695000,1158.75,1.5,10.5,-2.6,2902.1492,74.91464,-1
695100,1157.75,1.5,10.5,-2.6,2902.002,74.91509,-1
695200,1159.25,1.5,10.5,-2.6,2901.859,74.91558,-1
695300,1159.25,1.5,10.5,-2.6,2901.7197,74.91613,-1
695400,1156.75,1.5,10.5,-2.6,2901.585,74.916725,-1
695500,1156.75,1.5,10.5,-2.6,2901.4546,74.917366,-1
695600,1155.75,1.5,10.5,-2.6,2901.3281,74.91806,-1
695700,1156.0,1.5,10.5,-2.6,2901.2058,74.91881,-1
695800,1155.25,1.5,10.5,-2.6,2901.088,74.9196,-1
695900,1156.25,1.5,10.5,-2.6,2900.974,74.92045,-1
696000,1156.0,1.5,10.5,-2.6,2900.8645,74.92134,-1
696100,1156.25,1.5,10.5,-2.6,2900.759,74.92229,-1
696200,1157.75,1.5,10.5,-2.6,2900.658,74.92329,-1
696300,1157.75,1.5,10.5,-2.6,2900.561,74.92433,-1
696400,1158.75,1.5,10.5,-2.6,2900.4683,74.92543,-1
696500,1158.75,1.5,10.5,-2.6,2900.38,74.92658,-1
696600,1158.25,1.5,10.5,-2.6,2900.2957,74.92779,-1
696700,1158.75,1.5,10.5,-2.6,2900.2156,74.92904,-1
696800,1157.25,1.5,10.5,-2.6,2900.14,74.93034,-1
696900,1157.25,1.5,10.5,-2.6,2900.0686,74.9317,-1
697000,1157.25,1.5,10.5,-2.6,2900.0012,74.93311,-1
697100,1156.25,1.5,10.5,-2.6,2899.9385,74.93457,-1
697200,1153.75,1.5,10.5,-2.6,2899.88,74.93608,-1
697300,1154.75,1.5,10.5,-2.6,2899.8254,74.937645,-1
697400,1154.5,1.5,10.5,-2.6,2899.7754,74.93926,-1
697500,1154.5,1.5,10.5,-2.6,2899.7297,74.94093,-1
697600,1153.75,1.5,10.5,-2.6,2899.6882,74.94266,-1
697700,1154.0,1.5,10.5,-2.6,2899.6511,74.94443,-1
697800,1154.25,1.5,10.5,-2.6,2899.6182,74.94625,-1
697900,1153.75,1.5,10.5,-2.6,2899.5898,74.948135,-1
698000,1152.25,1.5,10.5,-2.6,2899.5657,74.950066,-1
698100,1152.0,1.5,10.5,-2.6,2899.5457,74.95205,-1
698200,1152.75,1.5,10.5,-2.6,2899.5303,74.95409,-1
698300,1151.25,1.5,10.5,-2.6,2899.519,74.956184,-1
698400,1152.25,1.5,10.5,-2.6,2899.5122,74.95833,-1
698500,1150.75,1.5,10.5,-2.6,2899.5098,74.960526,-1
698600,1150.75,1.5,10.5,-2.6,2899.5117,74.962776,-1
698700,1151.0,1.5,10.5,-2.6,2899.518,74.96508,-1
698800,1151.25,1.5,10.5,-2.6,2899.5286,74.967445,-1
698900,1152.75,1.5,10.5,-2.6,2899.5437,74.96986,-1
699000,1152.75,1.5,10.5,-2.6,2899.5632,74.97233,-1
699100,1153.25,1.5,10.5,-2.6,2899.587,74.974846,-1
699200,1152.25,1.5,10.5,-2.6,2899.6152,74.977425,-1
699300,1152.75,1.5,10.5,-2.6,2899.6477,74.98006,-1
699400,1151.25,1.5,10.5,-2.6,2899.6848,74.982735,-1
699500,1150.75,1.5,10.5,-2.6,2899.7263,74.98548,-1
699600,1149.75,1.5,10.5,-2.6,2899.7722,74.98827,-1
699700,1148.75,1.5,10.5,-2.6,2899.8225,74.99112,-1
699800,1149.75,1.5,10.5,-2.6,2899.8772,74.994026,-1
699900,1149.75,1.5,10.5,-2.6,2899.9363,74.99699,-1
700000,1149.75,1.5,10.5,-2.6,2900.0,75.0,-1
700100,1150.75,1.5,10.5,-2.6,2900.068,75.00307,-1
700200,1149.75,1.5,10.5,-2.6,2900.1406,75.006195,-1
700300,1149.25,1.5,10.5,-2.6,2900.2175,75.00938,-1
700400,1148.75,1.5,10.5,-2.6,2900.2988,75.01261,-1
700500,1147.75,1.5,10.5,-2.6,2900.3848,75.0159,-1
700600,1146.75,1.5,10.5,-2.6,2900.4749,75.01924,-1
700700,1147.75,1.5,10.5,-2.6,2900.5696,75.022644,-1
700800,1147.25,1.5,10.5,-2.6,2900.6685,75.02609,-1
700900,1147.0,1.5,10.5,-2.6,2900.7717,75.0296,-1
701000,1147.0,1.5,10.5,-2.6,2900.8796,75.03316,-1
701100,1148.25,1.5,10.5,-2.6,2900.9917,75.03677,-1
701200,1148.25,1.5,10.5,-2.6,2901.1082,75.04044,-1
701300,1148.25,1.5,10.5,-2.6,2901.229,75.04417,-1
701400,1149.25,1.5,10.5,-2.6,2901.354,75.047935,-1
701500,1149.5,1.5,10.5,-2.6,2901.4834,75.051765,-1
701600,1149.25,1.5,10.5,-2.6,2901.6172,75.05564,-1
701700,1148.25,1.5,10.5,-2.6,2901.7554,75.05958,-1
701800,1149.75,1.5,10.5,-2.6,2901.8977,75.06356,-1
701900,1149.25,1.5,10.5,-2.6,2902.0444,75.0676,-1
702000,1148.75,1.5,10.5,-2.6,2902.1953,75.071686,-1
702100,1149.25,1.5,10.5,-2.6,2902.3503,75.07583,-1
702200,1148.75,1.5,10.5,-2.6,2902.51,75.080025,-1
702300,1148.75,1.5,10.5,-2.6,2902.6736,75.08427,-1
702400,1148.75,1.5,10.5,-2.6,2902.8416,75.08857,-1
702500,1146.75,1.5,9.5,-2.6,2903.0137,75.09291,-1
702600,1147.25,1.5,9.5,-2.6,2903.1902,75.09731,-1
702700,1148.75,1.5,9.5,-2.6,2903.3708,75.10176,-1
702800,1148.75,1.5,9.5,-2.6,2903.5557,75.10626,-1
702900,1148.75,1.5,9.5,-2.6,2903.7446,75.11082,-1
703000,1148.75,1.5,9.5,-2.6,2903.938,75.11542,-1
703100,1149.0,1.5,9.5,-2.6,2904.1353,75.12007,-1
703200,1151.25,1.5,9.5,-2.6,2904.337,75.12478,-1
703300,1152.25,1.5,9.5,-2.6,2904.5427,75.12953,-1
703400,1152.5,1.5,9.5,-2.6,2904.7524,75.13433,-1
703500,1151.75,1.5,9.5,-2.6,2904.9666,75.13918,-1
703600,1150.75,1.5,9.5,-2.6,2905.1848,75.14409,-1
703700,1151.75,1.5,9.5,-2.6,2905.407,75.14904,-1
703800,1151.75,1.5,9.5,-2.6,2905.6335,75.15404,-1
703900,1153.25,1.5,9.5,-2.6,2905.864,75.15909,-1
704000,1153.25,1.5,9.5,-2.6,2906.0986,75.164185,-1
704100,1151.75,1.5,9.5,-2.6,2906.3374,75.169334,-1
704200,1152.0,1.5,9.5,-2.6,2906.58,75.17453,-1
704300,1153.25,1.5,9.5,-2.6,2906.827,75.17977,-1
704400,1153.75,1.5,9.5,-2.6,2907.078,75.18507,-1
704500,1152.25,1.5,9.5,-2.6,2907.3328,75.19041,-1
704600,1153.25,1.6,9.5,-2.6,2907.5918,75.19579,-1
704700,1153.0,1.6,9.5,-2.6,2907.8547,75.20123,-1
704800,1151.75,1.6,9.5,-2.6,2908.1218,75.20672,-1
704900,1152.25,1.6,9.5,-2.6,2908.393,75.21225,-1
705000,1151.25,1.6,9.5,-2.6,2908.668,75.21783,-1
705100,1151.5,1.6,9.5,-2.6,2908.947,75.22345,-1
705200,1152.25,1.6,9.5,-2.6,2909.2302,75.229126,-1
705300,1152.75,1.6,9.5,-2.6,2909.5173,75.23484,-1
705400,1151.25,1.6,9.5,-2.6,2909.8083,75.24061,-1
705500,1152.25,1.6,9.5,-2.6,2910.1033,75.24642,-1
705600,1151.75,1.6,9.5,-2.6,2910.402,75.25228,-1
705700,1152.0,1.6,9.5,-2.6,2910.705,75.25819,-1
705800,1152.0,1.6,9.5,-2.6,2911.012,75.26414,-1
705900,1152.75,1.6,9.5,-2.6,2911.3225,75.270134,-1
706000,1152.5,1.6,9.5,-2.6,2911.6372,75.27618,-1
706100,1151.25,1.6,9.5,-2.6,2911.9558,75.282265,-1
706200,1151.25,1.6,9.5,-2.6,2912.2783,75.28839,-1
706300,1152.75,1.6,9.5,-2.6,2912.6047,75.29457,-1
706400,1151.75,1.6,9.5,-2.6,2912.9348,75.3008,-1
706500,1152.25,1.6,9.5,-2.6,2913.269,75.30706,-1
706600,1150.75,1.6,9.5,-2.6,2913.607,75.31337,-1
706700,1149.25,1.6,9.5,-2.6,2913.9487,75.31973,-1
706800,1149.25,1.6,9.5,-2.6,2914.2944,75.32613,-1
706900,1147.75,1.6,9.5,-2.6,2914.6438,75.33257,-1
707000,1148.25,1.6,9.5,-2.6,2914.997,75.339066,-1
707100,1148.75,1.6,9.5,-2.6,2915.3542,75.3456,-1
707200,1148.25,1.6,9.5,-2.6,2915.715,75.35217,-1
707300,1149.75,1.6,9.5,-2.6,2916.0798,75.358795,-1
707400,1149.75,1.6,9.5,-2.6,2916.4485,75.365456,-1
707500,1149.75,1.6,9.5,-2.6,2916.8208,75.37216,-1
707600,1149.75,1.6,9.5,-2.6,2917.1968,75.37891,-1
707700,1150.0,1.6,9.5,-2.6,2917.5767,75.385704,-1
707800,1150.0,1.6,9.5,-2.6,2917.9602,75.39253,-1
707900,1150.75,1.6,9.5,-2.6,2918.3474,75.399414,-1
708000,1149.75,1.6,9.5,-2.6,2918.7385,75.406334,-1
708100,1149.5,1.6,9.5,-2.6,2919.1333,75.41329,-1
708200,1148.75,1.6,9.5,-2.6,2919.5317,75.420296,-1
708300,1147.25,1.6,9.5,-2.6,2919.934,75.42734,-1
708400,1147.5,1.6,9.5,-2.6,2920.3398,75.434425,-1
708500,1147.75,1.6,9.5,-2.6,2920.7495,75.44155,-1
708600,1147.75,1.6,9.5,-2.6,2921.1628,75.44872,-1
708700,1149.25,1.6,9.5,-2.6,2921.5798,75.45593,-1
708800,1149.25,1.6,9.5,-2.6,2922.0002,75.46319,-1
708900,1151.75,1.6,9.5,-2.6,2922.4246,75.470474,-1
709000,1151.75,1.6,9.5,-2.6,2922.8525,75.47781,-1
709100,1152.75,1.6,9.5,-2.6,2923.284,75.48518,-1
709200,1152.75,1.6,9.5,-2.6,2923.7192,75.4926,-1
709300,1152.25,1.6,9.5,-2.6,2924.158,75.50005,-1
709400,1151.25,1.6,9.5,-2.6,2924.6003,75.507545,-1
709500,1152.25,1.6,9.5,-2.6,2925.0461,75.515076,-1
709600,1151.75,1.6,9.5,-2.6,2925.4958,75.52265,-1
709700,1151.5,1.6,9.5,-2.6,2925.949,75.530266,-1
709800,1148.75,1.6,9.5,-2.6,2926.4055,75.53792,-1
709900,1148.75,1.6,9.5,-2.6,2926.866,75.54561,-1
710000,1148.75,1.6,9.5,-2.6,2927.3298,75.55334,-1
710100,1148.75,1.6,9.5,-2.6,2927.797,75.561104,-1
710200,1147.75,1.6,9.5,-2.6,2928.268,75.56892,-1
710300,1148.75,1.6,9.5,-2.6,2928.7424,75.57676,-1
710400,1148.75,1.6,9.5,-2.6,2929.2202,75.58465,-1
710500,1150.25,1.6,9.5,-2.6,2929.7017,75.59257,-1
710600,1151.25,1.6,9.5,-2.6,2930.1868,75.600525,-1
710700,1151.75,1.6,9.5,-2.6,2930.675,75.60853,-1
710800,1151.25,1.6,9.5,-2.6,2931.167,75.61656,-1
710900,1152.25,1.6,9.5,-2.6,2931.6624,75.62463,-1
711000,1152.25,1.6,9.5,-2.6,2932.1614,75.632744,-1
711100,1153.25,1.6,9.5,-2.6,2932.6636,75.64089,-1
711200,1152.25,1.6,9.5,-2.6,2933.1692,75.64908,-1
711300,1153.75,1.6,9.5,-2.6,2933.6785,75.6573,-1
711400,1155.25,1.6,9.5,-2.6,2934.191,75.665565,-1
711500,1154.25,1.6,9.5,-2.6,2934.707,75.67386,-1
711600,1154.25,1.6,9.5,-2.6,2935.2266,75.68219,-1
711700,1153.75,1.6,9.5,-2.6,2935.7493,75.69056,-1
711800,1153.75,1.6,9.5,-2.6,2936.2754,75.69896,-1
711900,1153.75,1.6,9.5,-2.6,2936.805,75.7074,-1
712000,1152.75,1.6,9.5,-2.6,2937.338,75.71587,-1
712100,1151.75,1.6,9.5,-2.6,2937.8743,75.72439,-1
712200,1151.25,1.6,9.5,-2.6,2938.414,75.73293,-1
712300,1150.25,1.6,9.5,-2.6,2938.957,75.741516,-1
712400,1150.0,1.6,9.5,-2.6,2939.5032,75.75013,-1
712500,1151.75,1.6,9.5,-2.6,2940.053,75.75878,-1
712600,1150.25,1.6,9.5,-2.6,2940.606,75.76747,-1
712700,1151.75,1.6,9.5,-2.6,2941.162,75.77619,-1
712800,1153.25,1.6,9.5,-2.6,2941.7217,75.78494,-1
712900,1153.25,1.6,9.5,-2.6,2942.2847,75.79373,-1
713000,1153.25,1.6,9.5,-2.6,2942.8508,75.80256,-1
713100,1153.5,1.6,9.5,-2.6,2943.4202,75.81142,-1
713200,1152.25,1.6,9.5,-2.6,2943.993,75.820305,-1
713300,1152.25,1.6,9.5,-2.6,2944.5688,75.82923,-1
713400,1154.25,1.6,9.5,-2.4,2945.148,75.83819,-1
713500,1155.25,1.6,9.5,-2.4,2945.7305,75.847176,-1
713600,1156.75,1.6,9.5,-2.4,2946.3162,75.8562,-1
713700,1155.25,1.6,9.5,-2.4,2946.9048,75.86526,-1
713800,1155.25,1.6,9.5,-2.4,2947.4968,75.874344,-1
713900,1155.0,1.6,9.5,-2.4,2948.0923,75.88347,-1
714000,1153.75,1.6,9.5,-2.4,2948.6907,75.892624,-1
714100,1150.25,1.6,9.5,-2.4,2949.2922,75.90181,-1
714200,1151.25,1.6,9.5,-2.4,2949.897,75.91103,-1
714300,1152.75,1.6,9.5,-2.4,2950.505,75.92028,-1
714400,1152.25,1.6,9.5,-2.4,2951.116,75.929565,-1
714500,1151.75,1.6,9.5,-2.4,2951.7302,75.93888,-1
714600,1153.75,1.6,9.5,-2.4,2952.3477,75.94822,-1
714700,1153.75,1.6,9.5,-2.4,2952.9683,75.9576,-1
714800,1153.5,1.6,9.5,-2.4,2953.5918,75.96701,-1
714900,1152.25,1.6,9.5,-2.4,2954.2185,75.97645,-1
715000,1153.75,1.6,9.5,-2.4,2954.8484,75.985916,-1
715100,1154.75,1.6,9.5,-2.4,2955.4812,75.995415,-1
715200,1156.25,1.6,9.5,-2.4,2956.1172,76.004944,-1
715300,1156.5,1.6,9.5,-2.4,2956.7563,76.0145,-1
715400,1156.5,1.6,9.5,-2.4,2957.3984,76.0241,-1
715500,1155.25,1.6,9.5,-2.4,2958.0437,76.03372,-1
715600,1155.25,1.6,9.5,-2.4,2958.692,76.043365,-1
715700,1152.75,1.6,9.5,-2.4,2959.343,76.05305,-1
715800,1153.0,1.6,9.5,-2.4,2959.9973,76.06276,-1
715900,1151.75,1.6,9.5,-2.4,2960.6545,76.072495,-1
716000,1152.75,1.6,9.5,-2.4,2961.315,76.08227,-1
716100,1152.75,1.6,9.5,-2.4,2961.9783,76.092064,-1
716200,1153.75,1.6,9.5,-2.4,2962.6445,76.10189,-1
716300,1153.75,1.6,9.5,-2.4,2963.3137,76.11174,-1
716400,1154.75,1.6,9.5,-2.4,2963.986,76.12163,-1
716500,1154.25,1.6,9.5,-2.4,2964.6611,76.13154,-1
716600,1153.25,1.6,9.5,-2.4,2965.3394,76.14147,-1
716700,1154.75,1.6,9.5,-2.4,2966.0203,76.15144,-1
716800,1155.25,1.5,9.5,-2.4,2966.7043,76.16144,-1
716900,1155.0,1.5,9.5,-2.4,2967.3914,76.171455,-1
717000,1155.25,1.5,9.5,-2.4,2968.0813,76.18151,-1
717100,1153.25,1.5,9.5,-2.4,2968.774,76.19158,-1
717200,1153.5,1.5,9.5,-2.4,2969.4697,76.20169,-1
717300,1153.75,1.5,9.5,-2.4,2970.1682,76.21182,-1
717400,1154.75,1.5,9.5,-2.4,2970.8696,76.22198,-1
717500,1154.75,1.5,9.5,-2.4,2971.574,76.23216,-1
717600,1155.75,1.5,9.5,-2.4,2972.281,76.24237,-1
717700,1154.75,1.5,9.5,-2.4,2972.991,76.25261,-1
717800,1154.25,1.5,9.5,-2.4,2973.7039,76.26287,-1
717900,1154.75,1.5,9.5,-2.4,2974.4197,76.27316,-1
718000,1156.25,1.5,9.5,-2.4,2975.1382,76.28348,-1
718100,1156.25,1.5,9.5,-2.4,2975.8594,76.293816,-1
718200,1155.75,1.5,9.5,-2.4,2976.5835,76.304184,-1
718300,1155.75,1.5,9.5,-2.4,2977.3105,76.314575,-1
718400,1154.25,1.5,9.5,-2.4,2978.0403,76.325,-1
718500,1153.75,1.5,9.5,-2.4,2978.7727,76.335434,-1
718600,1152.25,1.5,9.5,-2.4,2979.508,76.3459,-1
718700,1152.0,1.5,9.5,-2.4,2980.246,76.35639,-1
718800,1151.75,1.5,9.5,-2.4,2980.9868,76.366905,-1
718900,1151.75,1.5,9.5,-2.4,2981.7302,76.37745,-1
719000,1152.0,1.5,9.5,-2.4,2982.4766,76.38801,-1
719100,1152.0,1.5,9.5,-2.4,2983.2256,76.3986,-1
719200,1153.25,1.5,9.5,-2.4,2983.9773,76.40921,-1
719300,1153.0,1.5,9.5,-2.4,2984.7317,76.419846,-1
719400,1153.0,1.5,9.5,-2.4,2985.4888,76.430504,-1
719500,1153.0,1.5,9.5,-2.4,2986.2485,76.441185,-1
719600,1153.0,1.5,9.5,-2.4,2987.011,76.4519,-1
719700,1153.75,1.5,9.5,-2.4,2987.7761,76.46262,-1
719800,1154.25,1.5,9.5,-2.4,2988.544,76.47337,-1
719900,1155.75,1.5,9.5,-2.4,2989.3142,76.484146,-1
720000,1155.5,1.5,9.5,-2.4,2990.0874,76.49494,-1
720100,1156.25,1.5,9.5,-2.4,2990.863,76.50576,-1
720200,1158.25,1.5,9.5,-2.4,2991.6416,76.5166,-1
720300,1156.75,1.5,9.5,-2.4,2992.4224,76.527466,-1
720400,1158.25,1.5,9.5,-2.4,2993.206,76.53835,-1
720500,1160.25,1.5,9.5,-2.4,2993.9922,76.549255,-1
720600,1161.25,1.5,9.5,-2.4,2994.781,76.56019,-1
720700,1161.0,1.5,9.5,-2.4,2995.5723,76.57114,-1
720800,1160.75,1.5,9.5,-2.4,2996.3662,76.58211,-1
720900,1161.75,1.5,9.5,-2.4,2997.1626,76.593094,-1
721000,1162.75,1.5,9.5,-2.4,2997.9617,76.60411,-1
721100,1163.0,1.5,9.5,-2.6,2998.7632,76.61514,-1
721200,1164.75,1.5,9.5,-2.6,2999.5674,76.6262,-1
721300,1166.75,1.5,9.5,-2.6,3000.374,76.63727,-1
721400,1166.75,1.5,9.5,-2.6,3001.183,76.64836,-1
721500,1166.5,1.5,9.5,-2.6,3001.9946,76.65948,-1
721600,1166.5,1.5,9.5,-2.6,3002.8088,76.67061,-1
721700,1167.25,1.5,9.5,-2.6,3003.6255,76.68176,-1
721800,1166.75,1.5,9.5,-2.6,3004.4446,76.69294,-1
721900,1166.25,1.5,9.5,-2.6,3005.266,76.70413,-1
722000,1166.0,1.5,10.5,-2.6,3006.09,76.71534,-1
722100,1165.75,1.5,10.5,-2.6,3006.9165,76.72657,-1
722200,1165.25,1.5,10.5,-2.6,3007.7456,76.73782,-1
722300,1165.0,1.5,10.5,-2.6,3008.577,76.74909,-1
722400,1164.25,1.5,10.5,-2.6,3009.4106,76.760376,-1
722500,1163.25,1.5,10.5,-2.6,3010.2468,76.77168,-1
722600,1163.25,1.5,10.5,-2.6,3011.0854,76.783005,-1
722700,1164.25,1.5,10.5,-2.6,3011.9265,76.79435,-1
722800,1165.25,1.5,10.5,-2.6,3012.7698,76.80571,-1
722900,1165.75,1.5,10.5,-2.6,3013.6157,76.817085,-1
723000,1165.75,1.5,10.5,-2.6,3014.4639,76.82848,-1
723100,1164.75,1.5,10.5,-2.6,3015.3142,76.83989,-1
723200,1165.25,1.5,10.5,-2.6,3016.1672,76.85132,-1
723300,1166.75,1.5,10.5,-2.6,3017.0225,76.86277,-1
723400,1167.0,1.5,10.5,-2.6,3017.88,76.87423,-1
723500,1166.75,1.5,10.5,-2.6,3018.7397,76.88571,-1
723600,1167.25,1.5,10.5,-2.6,3019.6018,76.89721,-1
723700,1168.25,1.5,10.5,-2.6,3020.4663,76.90872,-1
723800,1169.25,1.5,10.5,-2.6,3021.3333,76.92025,-1
723900,1169.75,1.5,10.5,-2.6,3022.2021,76.93179,-1
724000,1169.75,1.5,10.5,-2.6,3023.0735,76.94335,-1
724100,1170.25,1.5,10.5,-2.6,3023.947,76.95493,-1
724200,1169.75,1.5,10.5,-2.6,3024.823,76.96652,-1
724300,1171.75,1.5,10.5,-2.6,3025.7012,76.978134,-1
724400,1171.75,1.5,10.5,-2.6,3026.5815,76.98975,-1
724500,1173.25,1.5,10.5,-2.6,3027.464,77.001396,-1
724600,1174.25,1.5,10.5,-2.6,3028.3489,77.01305,-1
724700,1172.25,1.5,10.5,-2.6,3029.2358,77.02471,-1
724800,1171.25,1.5,10.5,-2.6,3030.1252,77.0364,-1
724900,1172.25,1.5,10.5,-2.6,3031.0166,77.048096,-1
725000,1173.25,1.5,10.5,-2.6,3031.9102,77.05981,-1
725100,1174.25,1.5,10.5,-2.6,3032.8062,77.07153,-1
725200,1174.25,1.5,10.5,-2.6,3033.704,77.08327,-1
725300,1174.75,1.5,10.5,-2.6,3034.6042,77.095024,-1
725400,1174.75,1.5,10.5,-2.6,3035.5063,77.10679,-1
725500,1174.25,1.5,10.5,-2.6,3036.411,77.11857,-1
725600,1175.25,1.5,10.5,-2.6,3037.3174,77.13036,-1
725700,1175.75,1.5,10.5,-2.6,3038.226,77.142166,-1
725800,1176.75,1.5,10.5,-2.6,3039.137,77.153984,-1
725900,1177.75,1.5,10.5,-2.6,3040.0498,77.16582,-1
726000,1178.25,1.5,10.5,-2.6,3040.9648,77.177666,-1
726100,1179.25,1.5,10.5,-2.6,3041.8818,77.18952,-1
726200,1180.25,1.5,10.5,-2.6,3042.801,77.201385,-1
726300,1182.75,1.5,10.5,-2.6,3043.7224,77.21327,-1
726400,1182.25,1.5,11.5,-2.6,3044.6458,77.22517,-1
726500,1181.25,1.5,11.5,-2.6,3045.571,77.23707,-1
726600,1181.0,1.5,11.5,-2.6,3046.4983,77.248985,-1
726700,1179.75,1.5,11.5,-2.6,3047.4277,77.26091,-1
726800,1180.75,1.5,11.5,-2.6,3048.3594,77.27285,-1
726900,1180.75,1.5,11.5,-2.6,3049.2927,77.284805,-1
727000,1182.25,1.5,11.5,-2.6,3050.2283,77.29676,-1
727100,1181.25,1.5,11.5,-2.6,3051.1658,77.30874,-1
727200,1180.75,1.5,11.5,-2.6,3052.1052,77.32072,-1
727300,1180.5,1.5,11.5,-2.6,3053.0466,77.33271,-1
727400,1181.25,1.5,11.5,-2.6,3053.99,77.34472,-1
727500,1181.5,1.5,11.5,-2.6,3054.9353,77.35673,-1
727600,1181.75,1.5,11.5,-2.6,3055.8828,77.36875,-1
727700,1181.25,1.5,11.5,-2.6,3056.832,77.38078,-1
727800,1181.25,1.5,11.5,-2.6,3057.7832,77.39283,-1
727900,1181.75,1.5,11.5,-2.6,3058.7363,77.404884,-1
728000,1180.75,1.5,11.5,-2.6,3059.6914,77.41695,-1
728100,1181.25,1.5,11.5,-2.6,3060.6482,77.429016,-1
728200,1182.75,1.5,11.5,-2.6,3061.6072,77.44109,-1
728300,1182.25,1.5,11.5,-2.6,3062.5679,77.453186,-1
728400,1182.25,1.5,11.5,-2.6,3063.5305,77.46528,-1
728500,1183.25,1.5,11.5,-2.6,3064.4949,77.47739,-1
728600,1184.25,1.5,11.5,-2.6,3065.4612,77.4895,-1
728700,1184.75,1.5,11.5,-2.6,3066.4294,77.501625,-1
728800,1185.75,1.5,11.5,-2.6,3067.3994,77.513756,-1
728900,1185.75,1.5,11.5,-2.6,3068.3713,77.525894,-1
729000,1188.75,1.5,11.5,-2.6,3069.345,77.53804,-1
729100,1186.25,1.5,11.5,-2.6,3070.3206,77.55019,-1
729200,1186.75,1.5,11.5,-2.6,3071.2979,77.562355,-1
729300,1187.25,1.5,11.5,-2.6,3072.2769,77.57452,-1
729400,1188.25,1.5,11.5,-2.6,3073.2578,77.58669,-1
729500,1188.75,1.5,11.5,-2.6,3074.2405,77.59888,-1
729600,1188.75,1.5,11.5,-2.6,3075.2249,77.61106,-1
729700,1188.75,1.5,11.5,-2.6,3076.2112,77.62326,-1
729800,1188.75,1.5,11.5,-2.6,3077.1992,77.63546,-1
729900,1189.0,1.5,11.5,-2.6,3078.1887,77.64767,-1
730000,1187.75,1.5,11.5,-2.6,3079.1802,77.65988,-1
730100,1189.25,1.5,11.5,-2.6,3080.1733,77.672104,-1
730200,1188.25,1.5,11.5,-2.6,3081.1682,77.684326,-1
730300,1186.75,1.5,11.5,-2.6,3082.1648,77.696556,-1
730400,1185.25,1.5,11.5,-2.6,3083.163,77.70879,-1
730500,1186.75,1.5,11.5,-2.6,3084.163,77.72103,-1
730600,1188.25,1.5,11.5,-2.6,3085.1648,77.73328,-1
730700,1186.75,1.5,11.5,-2.6,3086.168,77.74553,-1
730800,1186.75,1.5,11.5,-2.6,3087.173,77.75778,-1
730900,1186.25,1.5,11.5,-2.6,3088.1797,77.77004,-1
731000,1186.25,1.5,11.5,-2.6,3089.188,77.78231,-1
731100,1187.75,1.5,11.5,-2.6,3090.1978,77.79458,-1
731200,1185.75,1.5,11.5,-2.6,3091.2092,77.80685,-1
731300,1186.0,1.5,11.5,-2.6,3092.2224,77.81912,-1
731400,1187.25,1.5,11.5,-2.6,3093.2373,77.831406,-1
731500,1189.25,1.5,11.5,-2.6,3094.2534,77.84369,-1
731600,1190.25,1.5,11.5,-2.6,3095.2715,77.85597,-1
731700,1191.75,1.5,11.5,-2.6,3096.291,77.86826,-1
731800,1190.25,1.5,11.5,-2.6,3097.312,77.88056,-1
731900,1188.75,1.5,11.5,-2.6,3098.3347,77.89285,-1
732000,1187.75,1.5,11.5,-2.6,3099.359,77.90515,-1
732100,1187.75,1.5,11.5,-2.6,3100.3845,77.91746,-1
732200,1186.75,1.5,11.5,-2.6,3101.4119,77.929756,-1
732300,1187.75,1.5,11.5,-2.6,3102.4407,77.94206,-1
732400,1187.75,1.5,11.5,-2.6,3103.471,77.95438,-1
